10001001101111,0000000011001,001000000100,00110000001,0010000100,000011100,10100011,1000110,000110,00011,1001,000,00,0,
00000001100100,1000100101101,001000001100,00111000011,0010000100,000011000,01100011,1000100,100110,00100,1001,001,00,0,
01000101100110,1000000100001,001000101101,00111000011,0011000100,000011001,00100011,1000000,000110,00001,0001,001,00,0,
11001101111110,0000100110001,001000000100,00111000011,0010000100,000011000,00100011,1000100,000110,00000,1001,000,00,0,
11100011101110,0000100111001,001000011100,00110000011,0010000100,000010000,00100011,1000100,000100,00010,1001,000,00,0,
01010101100000,1000100101001,011000101100,00110000011,0011000110,000011000,01100011,0000010,000010,00000,1001,001,00,0,
00010101100110,1000000101101,001000001100,00110000011,0011000100,000011001,00100011,1000010,000010,00101,0001,001,00,0,
01000011101000,0000000001011,001001001100,00110000011,0010000100,000011000,00000011,1100110,000100,01010,1001,011,00,1,
00000100100110,0000100110001,001000101100,00110000011,0010000100,000011000,00100011,1000110,000110,11100,1001,000,10,0,
01000011100000,0000100001011,001001100100,00110000011,0010000100,000111000,00000011,1100110,000100,01010,1001,011,00,0,
00000111100110,1000100101001,001000101100,00110000001,0011000100,000011000,10100011,1000010,000100,00100,1001,001,00,0,
00010000100100,0000100011001,001000000100,10111100011,0011100100,000111100,00001011,0000000,100000,01110,1001,010,00,0,
01010101000010,1000000101001,011100111100,00110000011,0011000110,000010000,00100011,0000010,000010,00001,1001,001,00,0,
01000100100100,0001100101001,001000100100,00110000011,0011000110,000111000,01100111,0000010,000110,00000,1001,001,00,0,
11010100100000,1000000101001,011000001100,00110000001,0111000100,000011000,11100011,1000010,000010,00001,1001,001,00,0,
11000010101011,0000000001001,011011001100,00110000001,0011000100,000011000,10000011,1000010,000000,00011,1001,001,00,1,
01100001100100,0000100011011,001000100100,00111100011,0010000100,000111010,00000011,1000100,000100,00010,1001,010,00,0,
01100010100000,0000100001011,001011101100,00110101011,0010000100,000011001,00000011,1000100,000100,01000,0001,011,00,0,
11101000100000,0001100101011,101000000100,00111100111,0010000100,000011001,00000011,1000100,000100,00010,0001,001,00,0,
01101001100000,0001100001001,001001000100,01111100011,0011000100,100111010,00000011,1000000,000100,00000,1001,001,00,0,
