11000010100000,0000011001100,100010100011,10111000001,0101000000,100011111,01000101,1000000,000100,00010,1000,100,00,1,
10000000100000,0000001101100,110010000011,10100000001,0111000100,100011111,00000101,1100010,100100,00010,1000,100,00,1,
11100000100000,0110011001100,100100100001,10110000000,1111000000,101010111,00000001,0000000,000100,00011,1100,100,00,1,
10000011100000,0000001001000,110011000010,10000000011,0101000101,100010111,00000101,1100010,001100,00010,1100,100,00,1,
10000001100000,0000001001100,100010000010,10110000011,0110000000,100010111,11000101,1100010,100100,00010,1100,100,00,1,
11000010100010,0000011001100,100010000010,10110000011,1111000000,101011111,00000001,1000000,000100,00010,1000,100,00,1,
11000010100000,0000011001100,101110100001,10111000000,0101000000,100011111,01000100,1000000,000100,00011,1000,100,00,1,
11000010100010,0001011001100,110011000011,10000000001,0001000101,100011110,00000111,1000000,000100,00010,1000,000,01,1,
10000011100000,0000001001000,110000000011,10000000001,0110100011,100010110,11000111,1100000,001100,00010,1100,100,00,1,
10000000100000,0001011111100,110000000011,10100000001,0111100110,100010110,00000111,1100000,000100,00010,1000,000,00,1,
10000000100000,0001011111100,110010100001,10100000001,0110000100,100010111,00000101,1100100,000100,00011,1000,000,00,1,
11100000100000,0100011001100,100100100001,10111000000,0101000000,101111111,01000001,1000000,000100,00011,1000,100,00,0,
10000000100000,0000001111100,110010100010,10000000011,0011000001,101010110,01000011,1100000,100101,00010,1100,000,00,1,
10000011100000,0000001001000,110000000010,10000000011,0011000011,101010111,01000001,1100010,001101,00010,1100,100,00,1,
11000000100010,1000011001000,110010000011,10000000001,1111000001,101010110,00000011,1000000,001100,00010,1100,100,00,1,
10000000100000,1000011101000,100111100011,10101000000,0101000000,101011111,01000001,1000000,001100,00010,1000,100,00,1,
10000010100000,0001011001100,110000000011,10000000001,0010000011,101011111,01000001,1100011,000101,00010,1000,000,00,1,
10000011100010,0000001001100,110000000010,10000000011,1111000011,101010110,00000011,1000010,000100,00010,1100,100,00,1,
11000010100010,0001011011100,110010000011,10000000001,0110000001,111010110,10000011,1000000,000100,00010,1000,000,00,1,
10000010100010,0000011001100,110000000011,10000000001,0101000111,100011111,00000101,1000010,000110,00010,1000,100,00,1,
