11100010100000,0000011001000,101100100011,11110000100,0011000100,100011111,00000000,1000000,001100,00010,1000,100,00,1,
10000011100000,0000001001000,110110100001,10100000000,0111001100,100011110,00000111,1100000,001000,00011,1000,100,00,1,
11000000100000,1100011001000,100100100001,10110000000,1111000100,100010110,00000011,1000000,001100,00011,1100,100,00,1,
11100011100000,0000001001100,100100100011,11110000000,1010000000,110011110,00000011,1000100,000100,00010,1000,100,00,1,
10111010100000,0000011001000,100100100000,01100100000,1011000000,101010111,00100001,1000000,001100,00011,1100,100,00,1,
11110010100000,0000011001000,100100100000,11100000000,1011000000,101010110,00100011,1000000,001100,00011,1100,100,00,1,
10000001100000,0000001001000,110000100001,10000000001,1110100101,100111111,00000001,1100100,101100,00011,1000,100,00,0,
10000001101000,0000000001000,110000100011,10000000001,1110100101,100010110,00000011,1100100,101100,00010,1100,100,00,1,
10000010100000,0000011001000,110000100001,10100000001,1110100000,110110111,00000001,1100100,011100,00011,1100,000,00,0,
10000001100000,0001001011100,100000100011,10110100001,1110000100,100010110,00000011,1100100,100100,00010,1000,000,00,1,
10000010100000,0000011011100,100010100011,10010000001,1111000101,100010110,00000011,1100000,000100,00010,1100,000,00,1,
10000000100000,1010011101000,110010100001,10100000001,1111001100,100011110,00000011,0000000,001000,00011,1000,100,00,1,
10100011100000,0000001001100,100100100000,10110100000,1110000000,110011111,00100001,1000100,000100,00011,1000,100,00,1,
10010010100000,0000011001100,110100100001,10100000000,1110100000,111010111,00000001,1000000,000100,00011,1100,100,00,1,
10000001100000,0000001011000,101100100001,10100100000,1110100000,110010111,00000000,1110100,110000,00011,1100,000,00,1,
10000011100010,0000001011100,110011000010,11100000011,1001000100,100010110,00000011,1000010,000100,00010,1100,000,00,1,
10000011100000,0001001011100,110010100001,10100000001,1111000000,101010110,00000011,1100000,000100,00011,1000,000,00,1,
11000000100000,1000011001000,110110100001,10100000000,1111011100,100010111,00000001,1000000,001000,00011,1100,000,00,1,
11000000100000,1000011001000,110110100001,10100000000,1110000000,110011110,00000011,1000100,001100,00011,1000,100,00,1,
10000000100000,0011011101100,110110100000,10100000000,0111000000,101011111,01100001,0100000,000100,00011,1000,000,00,1,
