10000011100000,0000001001000,110000100010,10100000011,0111100100,100011111,00000101,1100000,001100,00010,1000,100,00,1,
10000011100010,0000001001000,110010000010,10000000111,0010001100,100010110,00000111,1001010,001000,00010,1100,100,01,1,
10000001100000,0000001001000,110100100011,11100000000,1011100100,100010110,00000011,1100000,111100,00010,1100,000,00,1,
10000001100000,0000001011000,110000100011,10100000001,1110100100,100010111,00000001,1100100,110100,00010,1100,000,00,1,
11100011100000,0000001001000,100000100001,10110000001,0110011100,100010110,00000111,1001000,001000,00011,1100,000,00,1,
11010011100000,0000001001100,110100100000,10100000000,1111000000,101011110,00100011,1000000,000100,00011,1000,100,00,1,
11000000100001,1000011001000,100010000001,10111000101,0001011100,100010110,00000111,1000000,001000,00011,1100,000,00,1,
11000011100000,0000001001000,100110100101,10010010100,0011011000,100010111,00000101,1000000,001000,00011,1100,000,00,1,
10000001101000,0000000001000,100000100111,10010101100,0011001000,100010110,00000111,1100000,101000,00010,1100,100,01,1,
10000011101010,0000000001000,110011000011,10000000001,0001000101,100010111,00000101,1000010,011100,00010,1100,000,01,1,
11110011100000,0000001001000,100100100001,10100000000,0110010100,100010111,00000101,1010000,011000,00011,1100,000,00,1,
10000011100010,0000001001000,100011000011,10101010001,0001011000,100010110,00010111,1000010,001000,00010,1100,000,00,1,
10000011101000,0000000001000,111110100001,10100000000,0111011100,100010111,00000100,1100000,001000,00011,1100,000,00,1,
11010011100001,0000001001000,110000000001,10100000001,0110010000,100110111,00010101,1010000,011000,00011,1100,000,00,0,
10000001100000,0000001001000,110100100000,10100000000,1111100100,100110111,00100001,1100000,101100,00011,1100,100,00,0,
10010011100000,0000001011000,101100100101,10000100100,0010100100,100110111,00000100,1010100,010000,00011,1100,000,00,0,
10000000100000,0000001101000,100000100110,10010100100,0010000100,100010111,00000101,1101100,101000,00010,1100,100,11,1,
10000000100000,0000001101000,111100100001,10100000100,0010110100,100110111,00000100,1110000,111000,00011,1100,000,00,0,
11000011100000,0000001001000,110010100110,10000000100,0010000100,100011110,00000111,1000100,001100,00010,1000,100,11,1,
10000000100000,0000011111000,110001000010,10000000011,0101010101,100010110,00000111,1100010,010010,00010,1100,000,00,1,
